sentence_id	sentence	variant	sentence_domain	source	up_votes	down_votes	status
823799c74bf10d9f4a884b463a0566d0161d602641a10759b878c834507bb684	Aşıx Alı deyir gözümün qırağınnan pula baxdım.			http://anl.az/el/a/aa_e.pdf	0	0	pending
824e65b046ecd1f504ccb071a4fdb580afaa9bfa0a32d8eeb7311a7bf3ad9d9f	Aldı Aşıx Alı:Xəndan, xəbisdən sevinclik yağmaz,Hirsindən çəkilər ay damar-damar.			http://anl.az/el/a/aa_e.pdf	0	0	pending
82658012503a95624d79f7d0e27136cc17676ad48ddebb2a06b1d41173bc2a38	Mehtixan Əsmər xanımın boyunbağısındantutuf sürüdü meydanın ortasına.			http://anl.az/el/a/aa_e.pdf	0	0	pending
826f1fc18d6daaa8d511de38d7904e4db649ef87f253314d285dbfa457471f6d	Mən hamısını birdənaçajam.			http://anl.az/el/a/aa_e.pdf	0	0	pending
82b9e89e1928f82d92d154773dd1459d2fd409ac604dbc5c7eed1061d64cb575	Mən aşığam qala-qala,Yapışıb qala-qala.			http://anl.az/el/a/aa_e.pdf	0	0	pending
82da7cad06050c9190fc1ed398525fd83977f4b78cad21dee56b84791298f481	Qavağa mən düşəjəm.			http://anl.az/el/a/aa_e.pdf	0	0	pending
82dd530aa0438353ab8afc9ae86e3fc09cccdacf5fc8587cf1c6d67c94e720c0	Dedim: ay qız, qəmnən dəftər bağlaram,Dedi: baxma, nişanını saxlaram.			http://anl.az/el/a/aa_e.pdf	0	0	pending
82df2bf6a9da2bb49c0c68d1b977a760805db5f14d2bd67724ef0d77d05610f9	Amma eşit, Ələsgər, sözümüz sözdü - ya sən, yamən.			http://anl.az/el/a/aa_e.pdf	0	0	pending
82e40cbeaf4e9a2211005fe61f4902cf1f173a790a403c03af96da6f809da98a	Deməyə söz tafmasın.			http://anl.az/el/a/aa_e.pdf	0	0	pending
839d6cc61175bb4746d98c211a0ac44287def21b845f0856434b600c9cbd27ec	Gördüm kü, kəndçimizRamazan kişi Şərurdan Göyçüyə düyü gətirir.			http://anl.az/el/a/aa_e.pdf	0	0	pending
83bcb694bbd6079ac00b9b4104fb929ddb527531cc4c56e86fb37ff0b6014eaf	Aşıxlar yola düşüllər.			http://anl.az/el/a/aa_e.pdf	1	0	pending
83edc88b5243b4232e596e68c43863c0a62ab34bb008a54ee07bed98f1445541	Bu şeir köhnə aşıx Musanın oluf.			http://anl.az/el/a/aa_e.pdf	0	0	pending
841984ddfab3d11361d42a1ff346bce706afc2331e1746be630c25f782a8b67f	Cüt şamama peymanını,Bağlar qoynunda-qoynunda.			http://anl.az/el/a/aa_e.pdf	0	0	pending
84415608c81ee819b1a63af453174cf228e7c6b4c62737641be29944636e59a9	Nədisə kürkün altındadı.			http://anl.az/el/a/aa_e.pdf	0	0	pending
8458f5a0f75241c73d8052969466be2c970c6b67f16e630b5ae95af29e4a69bc	aya qalmasinbimürvət yar məni candan eylədi,tutubdu dəstində ayaq almasın.			http://anl.az/el/a/aa_e.pdf	0	0	pending
848413ae6515f881b6b35a08ae77c964b98e18de8ebe6bd7bda38be6819afed6	Qohumdan, qardaşdan, dost-müsahibdən,Bağlandı yolları, gələn olmadı.			http://anl.az/el/a/aa_e.pdf	0	0	pending
84848a8533772b807333dd8258ef81abb4564e5f2465394bc6b00e228196ad49	Bu vaxt onun qavağına özgə at çəkillər.			http://anl.az/el/a/aa_e.pdf	0	0	pending
84a2f214567114f5652d48ea1b12297d89b5f466a2b53292e42aa59f17048332	Zülm əlindən köçürdülər bineyi.			http://anl.az/el/a/aa_e.pdf	0	0	pending
84af9a12037b1973bd30957615e0be1a3e6ffdf48eda233217f87ab8b57d5de6	Cahaldı, ona niyə elə xəvər verdin?!Savah açılhaaçılıydı.			http://anl.az/el/a/aa_e.pdf	0	0	pending
84b951abac93d566ea63e73527585289d985b5e06ee1bc6bf89a7b1da1ecafa5	eyləsİnpeymanında qalan yarı,xaliq müdam var eyləsin.			http://anl.az/el/a/aa_e.pdf	0	0	pending
8507584bcc05cc8afc69e4d49b469b09dffb30ee77e6eb383429e024af67bad0	İnsaf eylə sal üstümə sayə sən,Tez rübəndə yanaşmağı tərk elə.			http://anl.az/el/a/aa_e.pdf	0	0	pending
852d5e231eee0573451e4f2c6fa01d00e7f213ff42ebb9f6f4f8485ccc805b5e	Bir rəqib çox, yüz dost azdı,Demə gözdən sal birisin.			http://anl.az/el/a/aa_e.pdf	0	0	pending
855a9256acfa5dbc77910623c333b3769844e80547772a59cdc04cff2817dea8	Yaratdı dünyanı külli-kainat,Darda qalanlara o verir nicat.			http://anl.az/el/a/aa_e.pdf	0	0	pending
85a1ec48f8dfb8f8cc59f8bf994030196d63813c89db6879c4580cecf56db5cc	Arsız, qəmsiz nə gününə gülürsən?Yandırırlar səni narın içində.			http://anl.az/el/a/aa_e.pdf	0	0	pending
85eab923eeae8f089543f5d724e328c0aac3868cf28e859e9f757e7c68294507	Ana, bala layla deyər,Çağlar qoynunda-qoynunda.			http://anl.az/el/a/aa_e.pdf	0	0	pending
8604f3a24c606b1c90610fc21adc2d9c528f5337daf6d83254e627ffcbaa79dc	Biri əyal atıb uyandı yada,Biri sirr verəndə qırağa, yazdım.			http://anl.az/el/a/aa_e.pdf	0	0	pending
864eb93c264fcbd61dded432bf0325ad1b9b7fa8bf3206fce42321ec97fca3fa	İndi özünnən küs.			http://anl.az/el/a/aa_e.pdf	0	0	pending
867ceab2171cbc617c67d3ad5ee7c29592f980b8a9ae93024fb101d49937774a	Aşıq Alı, uqab ollam,Meylin olsa gəlsən mənə.			http://anl.az/el/a/aa_e.pdf	0	0	pending
86ab1a251dcf346be23473e8f92222bbd6779047751b2c2b5ca2003a668b2207	Atamdedi:- Bax, bunun qızını alax.			http://anl.az/el/a/aa_e.pdf	0	0	pending
86b1dd7c9005aeab17e83898a1bc6ec729b7876bdd9f5d5f56119c5322cc813e	Yaradanmı qərar qoyub?Bağrımın başını oyub?Çoxlarını ağlar qoyubDağlar qoynunda-qoynunda.			http://anl.az/el/a/aa_e.pdf	0	1	pending
86bafdf91e40b9536f28da511508145192cca2c18d0f430f1c56917248e7de04	Sənin tayın Reydə gördüm,Müfsid olma qoyma sözü.			http://anl.az/el/a/aa_e.pdf	0	0	pending
86f3948f8a4660af746350e5ccb327476f1913e4839c4df59b44beb9be67c493	Ələsgəri məclisə dəvət edirlər.			http://anl.az/el/a/aa_e.pdf	0	0	pending
86f5589bbce4ad26ca8dd0b87290cd322e06dbe75331dbba1340e0e20f007631	Bir qətrə nur gördüm əyləşmiş alim,Bir sin arasında, damın içində.			http://anl.az/el/a/aa_e.pdf	0	0	pending
87074157a1744eb115dfa61deb5bf5d5495fd987223cba808d54af1473d1267b	Yer altında şəhrizərə getdilər,Büstü dala ol şəmamə yetdilər.			http://anl.az/el/a/aa_e.pdf	0	0	pending
87322434a537a75a4d0c815526bf7ab4b288126a6fbbf7bb59bb75452da46c15	deyərsənhasan əmi, bir allahın eşqinə,mənim ərzim o canana deyərsən.			http://anl.az/el/a/aa_e.pdf	0	0	pending
8750a6a71e458b6bfeb9936bec8fefe6b81819efa90451d15d6fc49afbd23d4c	Aşıx Alının sazının simi qırılmışdı.			http://anl.az/el/a/aa_e.pdf	0	0	pending
8776e4c9c084864fdcfcc5094e907e6bcf05a0897f5c217c95f311b330c3d7a8	Bir an firqətinə tab etmir ürək,Əsil məlakəsən, hüsnün mübarək.			http://anl.az/el/a/aa_e.pdf	0	0	pending
879a6fd7fd7fb4ee89116ee8fa437b0c8eae903b928935cc8942a5970420469b	Sizi görən kimi sazınızı əlinizdən alajax.			http://anl.az/el/a/aa_e.pdf	0	0	pending
87b42fa5a547592bad42eca44204f1b0b113f7b9a4325417ab077a826ea43e6a	Seyrəngahı oldu o qoca dağlar,Oylağıdı Meydan çayı Zeynalın.			http://anl.az/el/a/aa_e.pdf	0	0	pending
87c72dcca7f641743ef000b6a90b2257483e84805b7d4a66e1c290e7fd2952a3	Camaat səsimizə axışıf gəldi.			http://anl.az/el/a/aa_e.pdf	0	0	pending
884514f12d537318b74e3419a57591a83c29bc6db49f9679dafa433adef6e986	Gəl səni götürüm, qaçımBizim ellərə-ellərə.			http://anl.az/el/a/aa_e.pdf	0	0	pending
8858f914c94762f1c3cce09284bdf1d556a00adccae7f39c062731577216b235	Aşıx Alı qalyan-qorçu Əsədin üzünə baxıf gördü ki, dostu papağın dalınıyaman günortalayıf.			http://anl.az/el/a/aa_e.pdf	0	0	pending
88e98346f601e1b0b3d187eaf1400dd2eba6d3ea84f6feb4a6b488d85f78df79	"""Azərbaycanın Şərqdən ayrılması da, İslamın ""mürtəceləşməsi"" də, Avropaya meyllənmə də bu dövrə təsadüf edir."""			http://anl.az/el/a/aa_e.pdf	0	0	pending
895337c51014b8ae15f34e885cf08aa32e58e13f2e94e71559227c9bde82a855	Aşıx Alı dedi:- Aya, elə danışırsan, elə bil dünya görmüyüfsən.			http://anl.az/el/a/aa_e.pdf	0	0	pending
8962f19683f8027fa07bd5e72d383291fe8a0c0a624d9de41ed5af9754449a1d	Göyçə mahalı əsrlər boyu Azərbaycan xalqının saz və söz məbədgahlarındanbiri olmuş,			http://anl.az/el/a/aa_e.pdf	0	0	pending
89d8de05ca5b30b75789bfac4cbe3565fd1e28f8856383f63c9636bb816ebfd5	Vallah sallam bir tükənməz yanara,Yandırıf-yandırıf kül eylərəm mən.			http://anl.az/el/a/aa_e.pdf	0	0	pending
89df3781b7bff8206d99d396400dfc60ea6077ea338785cf335e38781e1cc2e4	Nəccarlardan var yaxşısı bir dənə, -Zoddu İbrahimin kamalına bax.			http://anl.az/el/a/aa_e.pdf	0	0	pending
89e5b903f0d7feffea38f3b82f34c76984d2a90e5970e8c1e1459932872ff8fd	Deyər Aşıx Alı daşGözəldərə, Şəqayiq-çiçəkli xoş Gözəldərə.			http://anl.az/el/a/aa_e.pdf	0	0	pending
8a17be3165ed6a9a440a8493847ff643fcf002b2d0f2b9c35f735121203f6135	Kərəm də Əslinin dərdini çəkdi,Əsli də deyirdi gül yavaş-yavaş.			http://anl.az/el/a/aa_e.pdf	0	0	pending
8a8b44536dfeb6e61bdcff5df49578645dbcfb32ed6799a65777129c18e859f8	Özözünədedi:Ayə, bu bizim kənddi filankəs kimi gözündən mayıf olajax.			http://anl.az/el/a/aa_e.pdf	0	0	pending
8aa82230584a3040dfa6240796eb730ffe5056661451348e51d15e93dabf6845	Camahatın hamısı Aşıx Alıya baxıf hayfısdandı.			http://anl.az/el/a/aa_e.pdf	0	0	pending
8ab2edbb0b48532ed63601b81cf8a13564ce9a586e092046bb405a80aa08a5ba	Ayə, Allah eliyəydi toya qandüşmüyəydi.			http://anl.az/el/a/aa_e.pdf	0	0	pending
8ac73f478fe17718d31da690d24eb2432529a8a5737c51cf87f0a15051b171fc	Gəndi olan gəndisini,Öyməyi layıx döyül,Şimdi sazın aləminə,Bu cəngi-dövrana gəl.			http://anl.az/el/a/aa_e.pdf	0	0	pending
8acc45e4e400291b76328228a989c696fe795deb5e4b5ecfd4366c91764462ae	Qopur fəryad addımbaşı,Dönüb siyah telə dövran.			http://anl.az/el/a/aa_e.pdf	0	0	pending
8af6503ad8ed873482cf9ff4a85304bd062369c0e4fe184fa4de1089dd316d60	Mən Türkiyəyə gedirəm.			http://anl.az/el/a/aa_e.pdf	0	0	pending
8b46df13bfdd3b746395cdf162f13b40bd77dc599fa5f843af570ea67348a57c	Yaxşısı budu, toy xərcimi versin, gedim öz istədiyimi alım,toyumu eliyim.			http://anl.az/el/a/aa_e.pdf	0	0	pending
8b7df300d26c2773d6936a9713b831b1d015f10a0b182b84e68e7d015b3114b7	Qohum, qardaş, dost-müsahib görəndə,Şəfa tapar yaralarım, yaxşıdı.			http://anl.az/el/a/aa_e.pdf	0	0	pending
8bcfd4fdbd9824237f1a78967414788e4ce829344f68a67dbcc111546b92b191	onun yetişdirdiyi istedadlı sənətkarlar poeziyamızın iftixarına çevrilmişlər.			http://anl.az/el/a/aa_e.pdf	0	0	pending
8bf1c9619c7ce79aea69a20164b55823dcd95206858e1260128925e518a29825	Yarananda borclu olub bir cana,Bənzəmədim nə sultana, nə xana.			http://anl.az/el/a/aa_e.pdf	0	0	pending
8c3c3cf5e8088a0742c180f4e4c899ff9131f39549a2dea5b816818e36b393a9	Qəza kəməndinə salsa yaxşını,Qanı cövlan edər, ay damar-damar.			http://anl.az/el/a/aa_e.pdf	0	0	pending
8c451d55ece5c595970ccbc11526f3d4ea736b507f28222d6194885abc80d809	ellərdİdolananda yad diyarı,müdam sorağım ellərdi.			http://anl.az/el/a/aa_e.pdf	0	0	pending
8cc9a0dc6e60487b7a826faaeb332737f44b902ad3ad6ea359e9752b31f94456	Alı dedi:- Əsəd, noluf, niyə yer eşəliyirsən?- Aşıx Alı, mana az verdin.			http://anl.az/el/a/aa_e.pdf	0	0	pending
8cd5f4f278a0388854913cfd9893640bdb2395d9064b2215b56223d5b452c6a8	İncil, Zəbur, Tövrat, Qur'anGöstər kitabın görüm.			http://anl.az/el/a/aa_e.pdf	0	0	pending
8cdb92ff789bdc68904c193fa473363a2ca2de47b0a4bb38b92f472512166366	Quzum, yanşaxsınız?- Bəli, paşa sağ olsun, yanşağıx.			http://anl.az/el/a/aa_e.pdf	0	0	pending
8d051ec69d0513210d0390b44f5fae5d6f25a7753aaff2f3f724ea712c28dfb3	Aşıx Alı məclisə girəndə hamı məəttəl qaldı.			http://anl.az/el/a/aa_e.pdf	0	0	pending
8d0697a287aedbb810e63751587d85a28cfc16c528be23e901c0bb434ec404ea	Aşıq Alı irsinin öyrənilməsində Hüseyn Arifin ciddi səyləri olub.			http://anl.az/el/a/aa_e.pdf	0	0	pending
8d40b7a7ae5b578958add25bdd1bba5f0afa3c6865d7b149669d1cc451e17cfa	Aşıq Alı irsiniöyrənən tədqiqatçılar nəzərdən qaçırmamalıdırlar ki, Aşıq Alının gəlib çatmışgerçək sənət nümunələri H.			http://anl.az/el/a/aa_e.pdf	0	0	pending
8d76e7473636f5e107b8f093694df214533c692642413152372abe71ce242e70	Anam oturduğu yerdə başdadı kəndin başınnan.			http://anl.az/el/a/aa_e.pdf	0	0	pending
8da191c516358198fefebcecf7719d66d296a32b020462300cf28b9134762f45	Bu Alıyla qada yetə,Cəm olarlar - səda yetə.			http://anl.az/el/a/aa_e.pdf	0	0	pending
8dcf898faa0f1d66ce4483b778144738f56a4c560b135f21b73e0a661a983b97	Alı:Çağırram Allahı, ol Mustafanı,Gərdişi-dövranı, qadir sübhanı.			http://anl.az/el/a/aa_e.pdf	0	0	pending
8e030ce7eb2e7e7accd068a59369f3be99f556aa9dc1b315c9e413c387e3bcc5	Mən dözə bilmiyif AşıxDuraxana dedim:- Ay usta, qoyma pulu apardı.			http://anl.az/el/a/aa_e.pdf	0	0	pending
8e19d52f9924a517793d5f760d41aa27ecfe4094a39969e9afb1a3ca6b1a3496	Mübtəlanı eşq atəşi yandırır,Kəc dolanır rəvan rahı, Mədinə.			http://anl.az/el/a/aa_e.pdf	0	0	pending
8e35e51eb13bd590895efe2e0a465e746f4a2632519f8d5be439558311080690	Ay axır çərşənbə axşamı, gəlmişəm səninlə çərşənbələşəm, çərşənbələşsən də çərşənbələşəcəyəm, çərşənbələşməsən də çərşənbələşəcəyəm.			https://az.wikisource.org/wiki/Yan%C4%B1ltmaclar	0	0	pending
8e442491a55df169ce3c2e4f5c1f5dbd91eba336c3abb7c43e415fd25eb6dfca	Aşıx Alı paşaynan halal-hümbəteliyif ayrıldı.			http://anl.az/el/a/aa_e.pdf	0	0	pending
8e4e939a64ac8876986a3385ad1794d93b7a0580d1e4c0f089668a1b0ee6d46a	Pirim Şahi-Mərdan, Heydəri-kərrarDadıma yetişsin Əhmədi-muxtar.			http://anl.az/el/a/aa_e.pdf	0	0	pending
8e571fa3928ba3888a14a13f9844b5e15448d74d0278acafa7973f067be95fcf	vermərəm sənİbaşına döndüyüm, a nazlı dilbər,cismidə min cana vermərəm səni.			http://anl.az/el/a/aa_e.pdf	0	0	pending
8eb5a96d77fb55c56704b28117e184cbfdc60b36d82956f8336dcbf6d9b562a5	Buyurun mətləbinizi deyin.			http://anl.az/el/a/aa_e.pdf	0	0	pending
8ec418d0febe711027449571f69cee34e6fcf40544ca11b5b6aa888af4bfaef3	Aşiq oldun aqillərdən elm ara,Arif məclisində gələrsən kara.			http://anl.az/el/a/aa_e.pdf	0	0	pending
8ed07b1596e5e1445b46c5cb8886f285ad65e5b01321610264a5b84303ee25cf	Həm də sənnən bir kəlmə mərifətdi söz öyrənəm.			http://anl.az/el/a/aa_e.pdf	0	0	pending
8ee8b19fc7623bb357be2e4c0b21726755c0d68be6f00ca06ca941626a9b1ea6	Məhəmmədbağıra nökər olasan,Cəfərnən Kazıma qonaq qalasan.			http://anl.az/el/a/aa_e.pdf	0	0	pending
8f07cd1f71867970b8f79ac885602fe79b5bb2a513da6b17911d1c55d580682e	Qafil, içmə bu gün əcəl şərabın,İçən içib, içməyənlər içəcək.			http://anl.az/el/a/aa_e.pdf	0	0	pending
8f0bb6c19a0436cdb0e6d7337763734b477d6a52ba3827f80dc41b37cc9f95b8	Xanımın zülfünün yarısı sinəsinin üstünə tökülüfsəhərin mehinnən dərddəşirdi.			http://anl.az/el/a/aa_e.pdf	0	0	pending
8f0cb4e0b8088e7724b7c054df4b56673456bb5b372bddcca4fbb613a13e80c2	Aşıx Duraxandedi:- O şəhəri görürsünüzmü? O şəhər Muş şəhəridi.			http://anl.az/el/a/aa_e.pdf	0	0	pending
8f1333d92d03226129b50882ea744820ba77f8f631931259f3b97b3603e71f2f	Amma hiss elədi ki, xanımın qavirqotu, hindiqotuAlıya təsir eləmir.			http://anl.az/el/a/aa_e.pdf	0	0	pending
8f13c8c126402d88a3e319570fadc3c508e996f09794aea6f89a2c7f96a97a83	Aşıx Alı atı minif Kalvalı xana çox minnətdarrıx elədi.			http://anl.az/el/a/aa_e.pdf	0	0	pending
8f16f37a05bd8770e24ad6a53d8fb62276cce03c128432404ca02491bdfa6b5c	Mehdiyi-peyğəmbər, sahibi-zaman,Sən yetiş dadıma on iki imam.			http://anl.az/el/a/aa_e.pdf	0	0	pending
8f7904645ec0c6805b1ca3eb676f8d404a4dfce784faf751222f025fbb64bd6c	Mən dəöz payımı düzəldim gətirim.			http://anl.az/el/a/aa_e.pdf	0	0	pending
8fa361337fcff64c5f42268338ff5cc4cb068726cde204e35865449085cff2ff	Başına mən dönüm, ey şahı-doxtər,Apardı ağlımı gözdəri xumar.			http://anl.az/el/a/aa_e.pdf	0	0	pending
8fa70eb00701f15d9f1e530e041184444341ba6f86974fb1055521cda37369f6	Amma bu meydan arvadmeydanı döyül.			http://anl.az/el/a/aa_e.pdf	0	0	pending
8fbea57787670f7eedf6cdd0cd200b5a36437ef0115f253f4d7296ddaa3f137e	Yayın isti günündə eləbir şövqnən oxumağa başdadıx ki, gəl görəsən.			http://anl.az/el/a/aa_e.pdf	0	0	pending
8fd7dd7252baa90622e6b207638b53235b4d8a6d9ee82118bf59e9360dcbd763	Xanım baxıf gördü ki, yox, deyəsən, bu, ipə-sapa yatana oxşamır.			http://anl.az/el/a/aa_e.pdf	0	0	pending
8fe45a5800de7254c00d605e7c4e8a87864703b509fa886e8e3e80ddf666a37f	Üç yüzmanat qızıl pul başdıx istəmişdin.			http://anl.az/el/a/aa_e.pdf	0	0	pending
900f91d67be7e31d0662e0f3bd6bc315689dc1a49a2de1834c8ae37f79fcce1c	Alı dedi:- Düz deyirsən, arvaddar kişilərə nə desə haxlıdı.			http://anl.az/el/a/aa_e.pdf	0	0	pending
9046e874aea3c42bf79cf90274da7809b30c7a3a8b0933a8e622733dc57099e9	Qətrəsi xəyatı, bədəni dürdən,Xudam xəlq eyləyib bir qətrə nurdan.			http://anl.az/el/a/aa_e.pdf	0	0	pending
904916cc5173b674159e786ae8b8e291ad06ada6200ad2a525dc75d7a41cfe53	Ay fatalı, huy fatalı, çatı gətir, çay içində tay çataq.			https://az.wikisource.org/wiki/Yan%C4%B1ltmaclar	0	0	pending
905a4fa322b16ab547e073c78a52cb763cfc7391e7fea9774fa24c063a6c0916	Allahaxırını xeyir eləsin.			http://anl.az/el/a/aa_e.pdf	0	0	pending
90e3857868f84d1873beccab43f0c9baf6d70eb96d00c07274359961f00b9ed3	Orda bir şəhərə bəylik dedilər,Qarsı gəzib, Qağızmanı görmüşəm.			http://anl.az/el/a/aa_e.pdf	0	0	pending
90f337665f9e24b93278bcdff6a67e56312cfcc9a650b13ee270b5728c8a99ed	Altı min altı yüz altmış ayə,Yüz on dörd surəni mərd.			http://anl.az/el/a/aa_e.pdf	0	0	pending
9120a37a51cd33b3d73eec9de61ef71c197126a4a3dc1f80e34ab040cba08de7	yadima düşdünə qədər dolandım turan eliniyenə öz torpağım yadıma düşdü.			http://anl.az/el/a/aa_e.pdf	0	0	pending
91251d24464c596edd79eab2efc54816a6edd04ff3a8f85be52f003c2c6a3d58	dedilər təam qoydular.			http://anl.az/el/a/aa_e.pdf	0	0	pending
9128f3f2cbef1170fb90635b0a90313fbfd4c0be36b2a7186be64f7bc6872801	Dədəm bilmirəm nəyə umud eliyif dedi:- Bu saat gedif alajam.			http://anl.az/el/a/aa_e.pdf	0	0	pending
9131232ea98af4710fc08bfc18eac7fe320d0605b5871224df604455d3cb78a4	Dedi:- Aşıx, Ağrı dağının nə nişanəsi var biz bilirik.			http://anl.az/el/a/aa_e.pdf	0	0	pending
9185809a1ba354f54bd8285521cd064eb4370ac2ef9c2dd3d8374d29e92b3d98	Qeyd edim ki, Alı irsinin toplanmasında, müəyyənləşdirilməsində ciddi problemlərvardır.			http://anl.az/el/a/aa_e.pdf	0	0	pending
9198ee892746e92c037350ba1127bd11103724280aea63cbbc7ae57e306cd28b	Müxənnətlə, bimürvətlə vuruşdum,Nakəslərin dərdi artıb yüz oldu.			http://anl.az/el/a/aa_e.pdf	0	0	pending
91d8f35bfa7c4ba396d43a59f9c64eeebc66a7f9c30eb4c66b55c47f2973b1bd	Qalxır S’lim yaylağına, Atdamına, Dəmir təpiyə.			http://anl.az/el/a/aa_e.pdf	0	0	pending
91ef7d30615c7eb773871c2520327cf625e9235e4c0e2ee0e354d712172bf3fb	Birdə ürəyinə gəldi ki, birdən ustadı meydana çağırallar.			http://anl.az/el/a/aa_e.pdf	0	0	pending
922ca7760e5a379d57b0f9184632c478ccfb64fcf4002de62c97f8a9d0b318e4	Aşıx gəlif Qızılvəngə çatanda görür ki, öz atı həyətdə hörüklənif.			http://anl.az/el/a/aa_e.pdf	0	0	pending
924cf6d425cdc7dc2f49ab81c7795994e22f81c1ba8e0ee1ed78be4751ef0a52	Əsməri buraxdılar ki, gedif pul gətisin.			http://anl.az/el/a/aa_e.pdf	0	0	pending
925f5f0350e2c8a22771656e1c02a05eb0e09fec088f94a10d376678e2a7e9f5	Bülbül fəğan eylər öz gülşənində,Qızılgül həmdəmdi xara bilin siz.			http://anl.az/el/a/aa_e.pdf	0	0	pending
928791e1ac9bbb37ed46daaa71cb8fa3d26f286a42f961609cdacf3db5113c0c	Ələsgəri dəQazağa toya aparıflar, burada olsaydı onu göndərərdim.			http://anl.az/el/a/aa_e.pdf	0	0	pending
92ae380eb1cc2c92193273c670db6c193f18dec0c9c65c0c4d39631060774189	O mənim aşığım Yığvaldı.			http://anl.az/el/a/aa_e.pdf	0	0	pending
92de51dbac35fa9323a826f4b75285b4a22bc240a50d132f9b32a5763bda9341	Allah hansınıza verər,verər.			http://anl.az/el/a/aa_e.pdf	0	0	pending
92f784414fdd5ef2e022c04c5dbdd05863307d8776c6c989590d25eae1392562	Doymur cəlalından türfə gözəllər.			http://anl.az/el/a/aa_e.pdf	0	0	pending
93847d73912429fe74c4426849b5cd31e735284c01acc748c88ca0a857c181a3	O, Qur'ana baş əyənlər,Tez tapır imanı mərd.			http://anl.az/el/a/aa_e.pdf	0	0	pending
939358f3d4cd8c22d340a23936a08d36ef4eeb21a6adfbc9649b7bbbb80aeb6a	Gülpəri, nə Gülpəri,Bənzər cənnət almasına.			http://anl.az/el/a/aa_e.pdf	0	0	pending
93a0935c9502977f1d5c8c8f505c5c4cdff4a0fa4babcb8a8b367ddb9b2bce1f	Ağ balqabaq, boz balqabaq, boz balqabaq, ağ balqabaq.			https://az.wikisource.org/wiki/Yan%C4%B1ltmaclar	0	0	pending
93d05db11e26a4f8a704cce3bbbf307719b12760943554a018cdf4c143244fdf	Ələsgər acıqlanır.			http://anl.az/el/a/aa_e.pdf	0	0	pending
93d4063636635dc6830f46d2e89088e3b469b049b66844e5c030add8ad172439	Şairlik deyəndə özünü öymə,Belə adı üzə salma, hayıfsan.			http://anl.az/el/a/aa_e.pdf	0	0	pending
942be5e25c97516d583927cf01f5ed81f82ccecb07caa903b78da189cbe3d7f8	hayifsanözün üçün sən aşiqsən, ay əsmər,başın çatma qalmağala, hayıfsan.			http://anl.az/el/a/aa_e.pdf	0	0	pending
9457fad6fcd633b5cfe65738aab834fbb00dc2a1245826d15ca54caf23e85f0b	Camaat onun gözəlliyinə tamaşaeləməyə, məlahətdi səsinə qulağ asmağa gedir.			http://anl.az/el/a/aa_e.pdf	0	0	pending
94a03693f8907703e5d2de93ba0ee3130de07f6ef862a0d2c60d7beb08019a14	Düz getDuraxanın öyünə.			http://anl.az/el/a/aa_e.pdf	0	0	pending
94b4d05bc14a446e5b604413758d52d3574c98e331658a17d54f11be8aae9224	Camahatın yarısı ayağa qalxdı.			http://anl.az/el/a/aa_e.pdf	0	0	pending
94f3b4a35636b8e72b70b8806f13f8887014b97915293bc2a2bbaca035f7f0d2	Bu dünyada şir də yalqız olmasın,Qardaş gərək cüt dayana dal-dala.			http://anl.az/el/a/aa_e.pdf	0	0	pending
94f67c3464d53c0ffed46a50c07afaeaa892504356773e023335090ab4147161	Çalışgınan yetim doydurPis əmələ uyma əsla.			http://anl.az/el/a/aa_e.pdf	0	0	pending
9501d591d48a4352dca46956fcf2c25ad8a59ae5b41cebfe5b493279081552b2	Yar firqəti üzdü canım,Ömrüm ah-vay, kədər oldu.			http://anl.az/el/a/aa_e.pdf	0	0	pending
95106920fa2c9f0e1c939b6ed050001973ab6e245c9b63eaee46ea42699f8084	Can deyənə, can deyərəm mərdana,Baş qıyana, baş qıyaram baş-başa.			http://anl.az/el/a/aa_e.pdf	0	0	pending
954c75a24d864176e7236514c6572118d3de18fb2ee9bb3ab4c2dad91b7d2e30	Aşıx Alı dedi:- Mən sana ayda əlli manat verəjəm.			http://anl.az/el/a/aa_e.pdf	0	0	pending
958a98ea880cec4c9ee518fa439c38728fdb009fee8f8165280b34f405c31575	Bəlkə də beləymiş yazım əzəldən,Qəm yedim aşnadan, yardan, gözəldən.			http://anl.az/el/a/aa_e.pdf	0	0	pending
95922180996b69ee8aef0c37b04be643e4e055126c0fb9325d86021c7c2682c9	Hamıynan təmənnəşifyol başdadı Şərur mahalına tərəf.			http://anl.az/el/a/aa_e.pdf	0	0	pending
95d2abbf552412fc27f14d6cabbe0ee44407828250166e2ef9dd6a201e1ffe29	Camahat axışıf gəldi.			http://anl.az/el/a/aa_e.pdf	0	0	pending
9608b01bb529c4b51a05de902e1ee376fe901f439efca0e1bb35b99e9743a33a	O vaxtın pulu bir abbasımvarıydı.			http://anl.az/el/a/aa_e.pdf	0	0	pending
962881a0426000b3ec17b4fd04b6b5487da5d88fb654c31656734aeea14b1b5e	mürşidlər mürşidi Seyid Hüseyn babadan və onun müqəddəs ocağından qaynaqlanır.			http://anl.az/el/a/aa_e.pdf	0	0	pending
965570a25ef1b4a5d8453d27f74aa7726bf1355653fa18c235904c3e5ad0f754	Axşam bozbaş asmışam, çaşıb qazanı boş asmışam.			https://az.wikisource.org/wiki/Yan%C4%B1ltmaclar	0	0	pending
